# mesh name: boxMesh_1
# primitive scorer name: dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
30,13,15,1.125101397858583e-09,6.673513000698064e-19,4
30,13,16,2.596384623475243e-10,2.529772226883648e-20,3
30,13,17,3.872717311653636e-09,7.223308494912374e-18,4
30,13,18,4.97660405510083e-10,1.711915603006328e-19,3
30,13,19,1.086834465903509e-09,9.289771245124455e-19,3
30,13,20,1.074457455202868e-10,6.887250665837066e-21,2
30,13,21,3.694375916923279e-10,1.364841341554272e-19,1
30,13,22,3.552330419346931e-09,3.690927570274444e-18,7
30,13,23,1.979314508730043e-09,3.184388664785228e-18,5
30,13,24,3.38988766965545e-10,4.594266191033694e-20,3
30,13,25,3.310833863811613e-10,9.869448233199942e-20,3
30,13,26,9.204249449757768e-10,4.783034492832236e-19,4
30,13,27,2.682356198182662e-12,7.195034773928946e-24,1
30,13,28,5.440269446702257e-11,1.863170003724423e-21,3
30,13,29,1.153294318132622e-09,1.24039904083596e-18,3
30,13,30,0,0,0
30,13,31,1.781724336789333e-09,2.836702455551477e-18,3
30,13,32,3.036678633116047e-10,4.687176344573659e-20,3
30,13,33,1.746184063634171e-11,1.884193600186544e-22,2
30,13,34,1.221967768778442e-09,1.256123396599114e-18,5
30,13,35,2.751684807708407e-10,7.571769280973253e-20,1
30,13,36,5.605769781259983e-10,1.422426718297852e-19,4
30,13,37,5.67958183340912e-11,3.22576498023909e-21,1
30,13,38,1.369017891320711e-11,1.874209986756206e-22,1
30,13,39,0,0,0
30,14,0,0,0,0
30,14,1,0,0,0
30,14,2,4.147854164113552e-11,1.720469416675413e-21,1
30,14,3,0,0,0
30,14,4,4.976197124043467e-10,1.798236539973606e-19,4
30,14,5,4.345550624804901e-11,1.888381023274226e-21,1
30,14,6,3.838538892423388e-10,6.831290551604028e-20,3
30,14,7,3.63540186372724e-10,9.094360802370786e-20,3
30,14,8,3.885966444070316e-09,1.287877299411207e-17,5
30,14,9,4.552867280419566e-11,2.072860047311505e-21,1
30,14,10,2.410358345834744e-09,4.387479427435764e-18,3
30,14,11,8.362347045196113e-10,2.551333134682678e-19,6
30,14,12,3.950895138740145e-10,1.247559801067395e-19,3
30,14,13,1.086081658365502e-10,5.738719360429326e-21,5
30,14,14,1.95087452449975e-11,3.805911410342125e-22,1
30,14,15,3.323071159608577e-10,1.104280193182229e-19,1
30,14,16,1.175480914228249e-09,4.212995841844231e-19,5
30,14,17,4.263130335678015e-10,1.085394146459505e-19,3
30,14,18,3.313467270788581e-09,1.097906535458713e-17,1
30,14,19,9.773821186405745e-10,2.460314060970328e-19,5
30,14,20,1.441142833263972e-09,1.585111167980932e-18,4
30,14,21,2.236693827092475e-10,2.912662445962201e-20,6
30,14,22,0,0,0
30,14,23,2.737794362280699e-09,3.454905157952314e-18,3
30,14,24,7.002909862039655e-10,1.375019039780758e-19,6
30,14,25,6.261626057123173e-10,8.672821549530741e-20,5
30,14,26,2.669634579611157e-09,4.631166461340339e-18,5
30,14,27,1.935964630349157e-09,1.479043557687805e-18,4
30,14,28,4.599853140095891e-10,1.567052330919561e-19,3
30,14,29,1.788031580301564e-09,1.019579643376154e-18,7
30,14,30,2.989525046629034e-10,8.937260004422328e-20,1
30,14,31,3.179078555609351e-11,1.010654046273524e-21,1
30,14,32,1.84683540636881e-11,3.410801018217448e-22,1
30,14,33,0,0,0
30,14,34,3.841827604655537e-10,1.117675999406434e-19,2
30,14,35,1.468937893075139e-09,1.227951948698948e-18,3
30,14,36,2.979400860538806e-11,4.491328913474281e-22,2
30,14,37,0,0,0
30,14,38,6.700841610070402e-10,3.580048264921288e-19,4
30,14,39,0,0,0
30,15,0,0,0,0
30,15,1,1.114654896330634e-10,1.242455537913857e-20,1
30,15,2,7.834649687029917e-11,3.615632401734179e-21,2
30,15,3,1.505534123755321e-10,1.237591932584449e-20,2
30,15,4,1.322234166923006e-09,1.737061782695099e-18,2
30,15,5,1.383552507770415e-10,1.566994326455057e-20,3
30,15,6,4.153678722046095e-11,1.725304692597848e-21,1
30,15,7,1.341348571298056e-09,1.469861202823641e-18,2
30,15,8,8.120332852873598e-11,3.904907854108003e-21,2
30,15,9,8.211157699308729e-10,3.360637476737734e-19,3
30,15,10,2.446860228560664e-09,5.041339011416338e-18,3
30,15,11,1.134459521432829e-12,1.286998405769603e-24,1
30,15,12,1.2948270975909e-10,1.010377564950978e-20,2
30,15,13,1.959929590667806e-09,1.417946257430918e-18,5
30,15,14,4.511829257395376e-10,1.403602135498295e-19,2
30,15,15,5.740695608028565e-10,9.665082210357608e-20,5
30,15,16,1.043601037212763e-10,7.808284819579834e-21,2
30,15,17,2.985047014889807e-10,2.241779104514078e-20,5
30,15,18,1.482283078151094e-10,1.513830115529002e-20,3
30,15,19,4.274883176088627e-11,1.193939609335839e-21,2
30,15,20,5.953389008313513e-11,3.544284068430816e-21,1
30,15,21,8.000558368321542e-11,6.400893420491984e-21,1
30,15,22,7.541578841480775e-10,1.615704509226981e-19,7
30,15,23,4.740520163793702e-09,9.377698684030896e-18,7
30,15,24,4.553941165514682e-10,1.327249010597387e-19,2
30,15,25,4.306808875382129e-09,1.671651649301548e-17,4
30,15,26,2.980928036156133e-09,2.739424919229589e-18,10
30,15,27,1.045482124959874e-09,3.931719298037509e-19,5
30,15,28,2.629371256892447e-09,3.094692330219604e-18,4
30,15,29,0,0,0
30,15,30,2.634026743598499e-11,6.938096885992109e-22,1
30,15,31,2.23689500102006e-09,2.623214020356299e-18,3
30,15,32,2.349079970292181e-10,2.661822195282401e-20,3
30,15,33,0,0,0
30,15,34,9.527537128743197e-10,6.708169815055464e-19,3
30,15,35,6.454584815389191e-10,4.166166513905272e-19,1
30,15,36,2.412556907758823e-09,5.820430833174814e-18,1
30,15,37,4.59208397273725e-10,2.018546037673689e-19,2
30,15,38,1.045064518894929e-09,1.09215984865309e-18,1
30,15,39,0,0,0
30,16,0,1.523764522043039e-10,1.160935347777681e-20,2
30,16,1,1.181076702390049e-10,1.340020689540868e-20,2
30,16,2,6.315432500261372e-10,3.988468766535761e-19,1
30,16,3,0,0,0
30,16,4,2.223601018073673e-10,4.944401487578274e-20,1
30,16,5,0,0,0
30,16,6,9.594918942318583e-11,6.826347055388252e-21,2
30,16,7,1.53141526639545e-09,2.138612930116047e-18,2
30,16,8,1.606897891669504e-09,7.910830370905092e-19,5
30,16,9,3.403776086309094e-10,7.082752628013493e-20,2
30,16,10,5.193588999112966e-10,1.312955772259672e-19,4
30,16,11,3.091599283857162e-09,2.185840258638523e-18,9
30,16,12,5.449917128777784e-11,2.970159671054548e-21,1
30,16,13,1.692035871360757e-09,9.505460318406754e-19,5
30,16,14,1.303538306981159e-09,1.163341673247274e-18,5
30,16,15,3.847967922173482e-10,5.770725904748344e-20,4
30,16,16,3.500789792927168e-10,1.090501888650596e-19,2
30,16,17,9.372652731426846e-10,8.74763066633296e-19,2
30,16,18,2.250847495649905e-09,3.396017748983776e-18,6
30,16,19,5.506616817350727e-10,1.122337448336899e-19,4
30,16,20,3.68162552488123e-09,4.73516933413425e-18,7
30,16,21,1.738631489090696e-11,2.283311321555587e-22,2
30,16,22,2.517941111308069e-10,3.2370690537988e-20,4
30,16,23,1.817700059494416e-09,1.864146520352859e-18,6
30,16,24,4.935772212941742e-09,1.204072281108863e-17,3
30,16,25,5.961201495811538e-10,1.767806913554169e-19,5
30,16,26,2.287220422262794e-10,4.488454350882698e-20,2
30,16,27,2.835478020040372e-10,1.711558551448766e-20,6
30,16,28,3.630935990134119e-09,3.843629725577675e-18,6
30,16,29,3.039917625305353e-09,8.728886286960436e-18,2
30,16,30,3.370045754735235e-09,6.029670182762232e-18,3
30,16,31,4.51937369875939e-10,5.942208226710162e-20,5
30,16,32,2.38977888376421e-09,2.657451230931721e-18,5
30,16,33,9.601053493578351e-11,9.218022818655303e-21,1
30,16,34,7.521064151010422e-11,3.11264413201893e-21,3
30,16,35,0,0,0
30,16,36,2.363115506922791e-11,5.584314899058959e-22,1
30,16,37,4.634511488852674e-09,2.147869674030742e-17,1
30,16,38,0,0,0
30,16,39,6.954532251866006e-11,4.836551884224446e-21,1
30,17,0,2.015598769866544e-10,3.53013089346134e-20,2
30,17,1,0,0,0
30,17,2,0,0,0
30,17,3,3.177613998982153e-10,5.091027495934489e-20,2
30,17,4,0,0,0
30,17,5,4.461373357383427e-10,1.531207075225399e-19,3
30,17,6,2.872866167480722e-09,4.92519320183571e-18,3
30,17,7,0,0,0
30,17,8,3.208756743157448e-09,9.474453922175865e-18,3
30,17,9,9.097260404445387e-10,2.802853372630322e-19,6
30,17,10,7.526173381350315e-10,2.195233555765145e-19,4
30,17,11,2.867010394321356e-11,3.649085912556077e-22,3
30,17,12,2.252719987496611e-10,4.104653453672745e-20,2
30,17,13,6.976840174569465e-11,2.006134924510865e-21,3
30,17,14,1.94811168084302e-09,1.833255260973366e-18,3
30,17,15,1.871722251034689e-09,1.821081340804044e-18,5
30,17,16,2.090612993687257e-10,1.510991978786329e-20,5
30,17,17,1.655550604707894e-09,2.374686399912101e-18,3
30,17,18,8.140520149421384e-10,2.420821981311869e-19,7
30,17,19,8.251931368417759e-10,1.619960034040065e-19,8
30,17,20,2.335102663627038e-09,4.889650536089545e-18,5
30,17,21,3.454637570221629e-10,9.6345563307541e-20,4
30,17,22,1.188427086152945e-10,8.62416771413971e-21,4
30,17,23,5.463713491561774e-10,1.048149555874876e-19,4
30,17,24,2.251361121989624e-09,2.670154316171506e-18,6
30,17,25,6.96686703621501e-10,8.442413297541215e-20,8
30,17,26,4.849160297324293e-10,1.267547848240353e-19,4
30,17,27,4.948328660760466e-10,2.007291635501544e-19,4
30,17,28,2.341500830466775e-09,2.386327587401714e-18,3
30,17,29,4.557101995827528e-09,7.141605388305759e-18,6
30,17,30,5.213318886594397e-09,2.56577586644509e-17,4
30,17,31,2.562538628763026e-09,6.566604223902689e-18,1
30,17,32,6.091609841178609e-10,3.112373958740677e-19,2
30,17,33,5.890159068920028e-09,1.81233431053449e-17,2
30,17,34,0,0,0
30,17,35,1.022891886104126e-10,1.046307810657656e-20,1
30,17,36,1.555540941601327e-11,2.419707620997942e-22,1
30,17,37,5.799431695373724e-12,3.363340798930535e-23,1
30,17,38,1.853499735708889e-10,3.435461270272922e-20,1
30,17,39,0,0,0
30,18,0,0,0,0
30,18,1,1.642155590660222e-10,2.696674983936624e-20,1
30,18,2,6.695650198994299e-11,4.48317315872924e-21,1
30,18,3,2.108491410891737e-11,2.893486001199231e-22,2
30,18,4,1.490520850566624e-10,2.221652405973852e-20,1
30,18,5,8.10671459536194e-10,6.077929831565107e-19,3
30,18,6,1.983747857143383e-09,3.899987728641315e-18,2
30,18,7,3.294415562395127e-09,8.322798576432605e-18,5
30,18,8,2.809878067629686e-09,7.895414754946336e-18,1
30,18,9,2.360647063362056e-10,5.572654557759899e-20,1
30,18,10,3.839810022576562e-10,4.813605400276141e-20,4
30,18,11,3.832355091187345e-10,9.091249898281137e-20,3
30,18,12,3.109133148180941e-11,9.666708933117527e-22,1
30,18,13,4.34161883360519e-11,1.312423939327717e-21,2
30,18,14,3.251111456518724e-09,9.27748709616936e-18,5
30,18,15,3.162785162040725e-10,6.732737390042978e-20,2
30,18,16,4.090353469864028e-10,1.004362574529817e-19,4
30,18,17,2.862653094396175e-09,3.316734275246838e-18,5
30,18,18,9.367157014689089e-10,3.176823037641663e-19,5
30,18,19,4.657737333881579e-09,1.614787779709897e-17,5
30,18,20,5.380046491710332e-09,7.992768482265318e-18,9
30,18,21,3.942296453020218e-09,8.891755033755251e-18,7
30,18,22,2.705271883218927e-09,5.313924316864393e-18,8
30,18,23,8.434286663978157e-10,6.130486365128384e-19,3
30,18,24,0,0,0
30,18,25,3.297263555280274e-10,5.220506815213698e-20,3
30,18,26,6.636422564062816e-10,1.032683912102829e-19,5
30,18,27,2.843117514928375e-10,3.235850393867019e-20,3
30,18,28,1.59646130754457e-09,2.350859865058945e-18,4
30,18,29,6.364701748133996e-09,1.630277900150878e-17,7
30,18,30,2.217145085177764e-09,2.354877525233849e-18,9
30,18,31,2.682233819081625e-09,6.086117859397641e-18,5
30,18,32,5.348635760984504e-10,1.100258055001124e-19,3
30,18,33,3.520411810209987e-09,5.653214584502198e-18,3
30,18,34,9.00648801174622e-10,4.067489569128561e-19,3
30,18,35,3.072689254204861e-11,9.441419252906028e-22,1
30,18,36,0,0,0
30,18,37,4.172223585010597e-10,1.590939474597385e-19,2
30,18,38,0,0,0
30,18,39,2.945479725850832e-10,6.511541341441578e-20,2
30,19,0,1.925807803015039e-10,2.332013833645213e-20,2
30,19,1,0,0,0
30,19,2,2.312528005968889e-09,5.303095237173731e-18,2
30,19,3,3.132173204940095e-10,9.810508985744705e-20,1
30,19,4,3.164721268884657e-11,1.001546070973091e-21,1
30,19,5,1.072783527608527e-09,4.442692702151518e-19,4
30,19,6,5.616288684584355e-10,2.57142168195649e-19,3
30,19,7,1.869110582792622e-10,1.746954358929295e-20,2
30,19,8,1.744373502734845e-09,2.972083464061211e-18,3
30,19,9,5.396908702822622e-09,1.367033403629623e-17,8
30,19,10,6.335895729172717e-10,2.175334234687231e-19,2
30,19,11,6.759396754569169e-10,1.712844928778977e-19,4
30,19,12,1.990715549526721e-10,2.154213173319385e-20,2
30,19,13,1.691095204967254e-09,2.03519763113156e-18,6
30,19,14,2.862745320413182e-09,4.094288525375722e-18,4
30,19,15,1.149202662948843e-09,7.216835285815665e-19,6
30,19,16,2.553025379043476e-09,4.835422676474982e-18,5
30,19,17,6.042365729568564e-10,3.645826305206383e-19,2
30,19,18,1.329481750174658e-10,4.777233067452002e-21,6
30,19,19,1.230953119407292e-09,1.058814804283922e-18,7
30,19,20,7.566374300467658e-10,1.697003384178091e-19,7
30,19,21,4.99774052093963e-11,2.497741031464193e-21,1
30,19,22,2.067232178554286e-09,1.683147015113525e-18,5
30,19,23,2.57253135040623e-09,3.193524196976256e-18,4
30,19,24,1.26307909923325e-09,1.335536071599808e-18,4
30,19,25,1.24166896293298e-10,1.252969644085155e-20,2
30,19,26,3.044412142011311e-09,9.2684452904259e-18,1
30,19,27,2.700322212223918e-09,3.665017172399784e-18,6
30,19,28,3.356501526231608e-09,5.439421298866395e-18,3
30,19,29,3.326425606612962e-10,7.796036037544538e-20,2
30,19,30,3.505804460482628e-09,1.116708300454723e-17,4
30,19,31,1.914769351332575e-09,1.45191803742918e-18,10
30,19,32,1.800531239432623e-09,2.108955433220988e-18,3
30,19,33,3.242323002977676e-10,7.589249397567992e-20,3
30,19,34,3.282417787479615e-09,1.069700247625449e-17,2
30,19,35,3.496981616768302e-09,3.863932152813096e-18,4
30,19,36,1.325498805459264e-10,7.278907767324813e-21,3
30,19,37,2.235503740193701e-10,4.997476972420026e-20,1
30,19,38,0,0,0
30,19,39,9.926236652461461e-10,7.67550792053244e-19,2
30,20,0,0,0,0
30,20,1,1.565101768442431e-09,2.449543545581626e-18,1
30,20,2,0,0,0
30,20,3,2.166290404395381e-10,4.28272915184554e-20,2
30,20,4,1.095866845103914e-10,9.009154206944447e-21,2
30,20,5,0,0,0
30,20,6,1.371389341814128e-11,1.269986032092557e-22,2
30,20,7,7.077500051801404e-10,1.801408585398877e-19,3
30,20,8,1.078900096319728e-10,6.280292589942782e-21,2
30,20,9,1.040692064419642e-09,1.083039972946016e-18,1
30,20,10,3.584359182584998e-11,1.28476307497814e-21,1
30,20,11,3.00682226698456e-11,9.040980145234169e-22,1
30,20,12,3.707581924856979e-10,4.246988890869688e-20,5
30,20,13,1.837310667888939e-09,2.135478733207743e-18,5
30,20,14,2.104773680796298e-09,2.822278941240875e-18,5
30,20,15,2.550872591640606e-09,5.870234788395682e-18,2
30,20,16,2.127074988250843e-09,3.597644688871028e-18,6
30,20,17,1.229438169488718e-09,7.49351913925379e-19,5
30,20,18,1.754738906333712e-09,2.258805078993276e-18,3
30,20,19,1.149342677270614e-09,8.097434762475441e-19,4
30,20,20,5.260466810727316e-10,6.713377208371191e-20,5
30,20,21,9.82084035588444e-10,3.427119188368722e-19,7
30,20,22,2.309941671851606e-09,3.751944563307591e-18,6
30,20,23,0,0,0
30,20,24,1.48161622892617e-09,8.241589025271477e-19,5
30,20,25,6.403631149983383e-11,1.48623048430848e-21,3
30,20,26,3.054090828575265e-10,2.417544925097902e-20,9
30,20,27,1.6754485173338e-10,2.050024480608329e-20,2
30,20,28,2.271736790268148e-11,3.022713876935174e-22,2
30,20,29,9.502779208461662e-11,9.030281268477126e-21,1
30,20,30,6.359522346318267e-10,1.828107312918798e-19,4
30,20,31,3.61712645925937e-10,7.800965302773108e-20,3
30,20,32,1.462144716547411e-09,1.535004003006407e-18,4
30,20,33,5.940985816890281e-10,1.777661634371109e-19,3
30,20,34,7.383554339370427e-10,1.932209985366186e-19,4
30,20,35,0,0,0
30,20,36,3.353946262141405e-09,1.12489555293323e-17,1
30,20,37,2.878640522769446e-09,5.037161555053185e-18,3
30,20,38,2.046757277718771e-09,3.682107156106271e-18,2
30,20,39,4.3481320542829e-11,1.890625236148243e-21,1
30,21,0,8.990426473546435e-12,8.082776817624457e-23,1
30,21,1,1.558115349936988e-11,2.427723443709261e-22,1
30,21,2,3.633818000945803e-12,1.320463326399775e-23,1
30,21,3,6.73554776308881e-11,4.536760366885068e-21,1
30,21,4,1.249676952780501e-10,1.561692486310759e-20,1
30,21,5,7.532108812756815e-10,5.466424901216063e-19,2
30,21,6,3.016548166135366e-10,9.099562838614638e-20,1
30,21,7,7.000163962046555e-10,2.385758542049085e-19,4
30,21,8,5.799602561395265e-10,1.324793929947463e-19,4
30,21,9,1.627003765618052e-09,2.067542756231058e-18,4
30,21,10,1.919302939635188e-09,2.868933975156007e-18,3
30,21,11,4.772751527862944e-10,7.694828341668626e-20,3
30,21,12,3.012888222587719e-09,7.971420284880362e-18,5
30,21,13,2.975129173628824e-09,6.343615306893918e-18,4
30,21,14,2.042333749938487e-09,2.811512791838666e-18,5
30,21,15,6.315083860036195e-10,2.547942706599193e-19,4
30,21,16,2.14069226410157e-10,2.698906215429373e-20,2
30,21,17,1.192360831399127e-09,1.062384278917505e-18,4
30,21,18,1.570607373968741e-09,2.466807523164984e-18,1
30,21,19,6.458190858580834e-10,2.23163954864809e-19,5
30,21,20,8.61178837160966e-10,6.206483705129913e-19,4
30,21,21,7.257136816454516e-10,3.151431795609447e-19,3
30,21,22,6.088175555319906e-10,1.028148745895319e-19,5
30,21,23,4.817872260362172e-09,8.504328122050708e-18,7
30,21,24,2.377305359829506e-10,5.623883313260318e-20,2
30,21,25,8.7463698799265e-11,5.025263539590776e-21,2
30,21,26,2.757575594027607e-09,7.604223156776712e-18,1
30,21,27,1.95103022107002e-09,3.388500418570066e-18,3
30,21,28,3.410686027154017e-10,2.683579102798355e-20,5
30,21,29,2.90657323627206e-10,8.448167977813035e-20,1
30,21,30,1.970071957446955e-09,2.811385055859482e-18,4
30,21,31,1.436082761442681e-10,2.062333697712836e-20,1
30,21,32,4.947513740377446e-10,1.065004562319079e-19,4
30,21,33,0,0,0
30,21,34,1.516553559689369e-10,1.904042645393978e-20,2
30,21,35,5.776044473135324e-11,3.336268975563713e-21,1
30,21,36,1.540762595830169e-10,1.980194368460786e-20,2
30,21,37,3.156983207745079e-10,9.966542973984412e-20,1
30,21,38,5.568080447712301e-10,1.925968751507265e-19,2
30,21,39,0,0,0
30,22,0,0,0,0
30,22,1,1.62695509690229e-10,2.646982887336339e-20,1
30,22,2,5.123771483476332e-12,2.625303421488525e-23,1
30,22,3,5.086815979898033e-11,2.587569681334599e-21,1
30,22,4,1.097838456812126e-10,1.205249277255631e-20,1
30,22,5,0,0,0
30,22,6,1.938105983271036e-10,3.756254802390988e-20,1
30,22,7,0,0,0
30,22,8,8.61950762323229e-13,7.316813535121552e-25,2
30,22,9,1.585559924504511e-09,2.192768491921017e-18,3
30,22,10,2.732843115214185e-10,4.417370860243884e-20,2
30,22,11,4.127142354411715e-10,1.6850496558228e-19,2
30,22,12,1.446373998659833e-09,1.076500205951981e-18,2
30,22,13,6.739449186833804e-10,1.739599934963854e-19,4
30,22,14,4.037199755491962e-09,1.348125887905288e-17,4
30,22,15,7.577760408574326e-10,1.867419607513913e-19,6
30,22,16,1.270411432965919e-09,1.320474177700229e-18,4
30,22,17,3.400732809331127e-10,5.548555151750409e-20,3
30,22,18,4.18257379045714e-10,1.310988255508986e-19,4
30,22,19,4.785954368757197e-10,6.713512806818903e-20,5
30,22,20,2.962609406339172e-09,4.461530047696157e-18,5
30,22,21,3.938162526834786e-09,8.136434497308057e-18,3
30,22,22,7.529513544073512e-10,1.916782363793015e-19,6
30,22,23,1.548058700696232e-09,1.282578269591672e-18,2
30,22,24,2.344579175607016e-11,5.497051510690074e-22,1
30,22,25,3.264868180083498e-09,5.603152339990537e-18,7
30,22,26,1.026193087372681e-10,1.053072252571475e-20,1
30,22,27,1.132017445971968e-09,3.287143779663468e-19,7
30,22,28,3.045158123731191e-09,8.028458618800124e-18,3
30,22,29,2.248722078116531e-09,3.657789329228682e-18,4
30,22,30,3.330388905023243e-09,5.765233166148485e-18,3
30,22,31,3.679536220617043e-09,3.692067688645677e-18,8
30,22,32,4.990673569138786e-10,2.490682267370047e-19,1
30,22,33,6.071735511033759e-09,3.534314779871474e-17,4
30,22,34,1.92378316470907e-09,3.68142941778111e-18,2
30,22,35,4.099746890248786e-10,9.033020401842074e-20,3
30,22,36,9.958249572851746e-11,7.910864136563136e-21,2
30,22,37,2.877153289783004e-10,8.278011052909161e-20,1
30,22,38,0,0,0
30,22,39,9.107388201544541e-11,8.294451985363272e-21,1
30,23,0,1.461587318048249e-11,2.136237488279472e-22,1
30,23,1,1.369167276887155e-11,1.874619032098589e-22,1
30,23,2,0,0,0
30,23,3,0,0,0
30,23,4,6.36247333834136e-11,3.793087666966643e-21,2
30,23,5,4.616912561371322e-09,1.061421222806191e-17,3
30,23,6,2.258959885635922e-09,3.608839634657566e-18,4
30,23,7,2.408450191224889e-09,3.349811395440418e-18,2
30,23,8,1.726189392933911e-10,1.829126671798587e-20,2
30,23,9,3.022480320532288e-10,6.652825047249482e-20,5
30,23,10,3.141564537910407e-10,4.931994876627751e-20,3
30,23,11,2.968901387926294e-10,4.80772472650612e-20,3
30,23,12,6.308331957611402e-11,3.979505208742129e-21,1
30,23,13,2.519583777892115e-10,2.991071527499818e-20,4
30,23,14,2.873946724048954e-10,2.942101916033519e-20,6
30,23,15,1.050760621476175e-10,5.801069893996847e-21,2
30,23,16,3.234206858857396e-10,3.998708236939184e-20,5
30,23,17,1.280938988280547e-09,5.458799032856886e-19,7
30,23,18,1.702819608819094e-09,1.694729270166774e-18,4
30,23,19,5.557781267438322e-10,2.055314248206502e-19,2
30,23,20,1.096308500542495e-09,7.716170813178822e-19,2
30,23,21,6.251021809315493e-10,1.420492535907164e-19,4
30,23,22,0,0,0
30,23,23,5.738895669917125e-09,3.038898472644557e-17,4
30,23,24,2.723714999592718e-09,4.212483542225295e-18,9
30,23,25,4.593872359069624e-10,1.502460827997967e-19,3
30,23,26,3.853257875651674e-09,8.025973533778477e-18,6
30,23,27,5.363329310475069e-10,1.30825730982422e-19,5
30,23,28,2.415664123478134e-10,5.16035304733286e-20,2
30,23,29,5.780962372681985e-10,1.120132111576071e-19,3
30,23,30,1.240064680713407e-10,6.64512399952845e-21,3
30,23,31,1.605052155909212e-09,2.361423625321505e-18,2
30,23,32,2.618947646205607e-10,6.858886773565886e-20,1
30,23,33,2.507136364672262e-11,6.285732751062046e-22,1
30,23,34,0,0,0
30,23,35,4.237818666580362e-09,8.800271491932603e-18,4
30,23,36,1.572695507678066e-10,2.472116446064548e-20,2
30,23,37,9.627853906858557e-12,9.269557085181158e-23,1
30,23,38,1.052800195195802e-10,1.108388251004318e-20,1
30,23,39,1.442013758150824e-10,2.054565769145251e-20,2
30,24,0,0,0,0
30,24,1,0,0,0
30,24,2,8.857248006370084e-11,7.845084224634683e-21,1
30,24,3,6.693422844190672e-11,2.307902389832641e-21,2
30,24,4,4.120165947205887e-11,1.697576743251498e-21,1
30,24,5,4.548108180114818e-11,2.068528801802732e-21,1
30,24,6,2.571103554556141e-09,3.704024208969518e-18,2
30,24,7,2.872359939630219e-09,5.807290536703331e-18,6
30,24,8,2.611067177575081e-11,3.854268806354332e-22,2
30,24,9,1.995328708873886e-11,3.981336656456329e-22,1
30,24,10,4.018253718221311e-10,5.517299690724364e-20,4
30,24,11,1.041506550292846e-09,6.351063780002084e-19,5
30,24,12,3.154584692674361e-09,4.460326253555205e-18,4
30,24,13,1.967008294868286e-09,1.848202793133381e-18,3
30,24,14,2.07254156087397e-09,2.181997836894089e-18,4
30,24,15,1.096982137719987e-10,5.481654633791083e-21,3
30,24,16,2.430058583681618e-09,2.788446364859617e-18,5
30,24,17,3.400127615777508e-10,5.553073110674282e-20,5
30,24,18,2.716388736987902e-09,6.215623271280304e-18,3
30,24,19,1.207528745898601e-09,5.126571489120073e-19,7
30,24,20,1.387189157236882e-09,6.025579525971323e-19,4
30,24,21,1.010552370893801e-09,5.899656105496392e-19,3
30,24,22,4.168662804421868e-10,1.360080805949152e-19,3
30,24,23,2.511929575674667e-10,3.082771366914016e-20,3
30,24,24,2.480542238990851e-09,2.051832303393222e-18,7
30,24,25,8.736021157798808e-10,3.206578228365562e-19,5
30,24,26,2.896533602202839e-10,3.684920250522564e-20,4
30,24,27,4.249230583545584e-10,5.442637541637749e-20,4
30,24,28,6.223987454683519e-10,1.260525072188791e-19,5
30,24,29,2.561684351372408e-11,6.562226716066275e-22,1
30,24,30,1.000951582168097e-10,5.111419030350729e-21,2
30,24,31,1.150061416522885e-09,6.759862962939078e-19,2
30,24,32,2.19750941640843e-10,2.689843863517569e-20,2
30,24,33,2.135114271291591e-10,4.558712951473022e-20,1
30,24,34,3.523595233773501e-10,1.241572337147133e-19,1
30,24,35,1.176199408144584e-10,1.251640008412465e-20,2
30,24,36,6.940476611667533e-10,4.481931057333727e-19,2
30,24,37,0,0,0
30,24,38,1.075830238338178e-10,7.210044212602104e-21,2
30,24,39,0,0,0
30,25,0,1.909932074466957e-10,2.386356326705772e-20,4
30,25,1,3.432396606702082e-09,9.886313105298245e-18,3
30,25,2,1.242541769467855e-10,1.543910048872308e-20,1
30,25,3,0,0,0
30,25,4,3.779807010612234e-11,1.428694103747339e-21,1
30,25,5,1.687545617918918e-12,2.847810212557342e-24,1
30,25,6,3.875231486533505e-10,1.395456523842131e-19,2
30,25,7,2.197726150002734e-09,4.389396955702288e-18,4
30,25,8,1.177045089015605e-09,7.206825677772386e-19,3
30,25,9,3.195883489513935e-09,4.307995221374441e-18,4
30,25,10,0,0,0
30,25,11,2.30018320470947e-09,2.576935542563199e-18,6
30,25,12,6.820835827281022e-10,3.456217076280109e-19,3
30,25,13,2.369962108270145e-10,4.259932919358338e-20,2
30,25,14,2.467713333216822e-09,5.023815576981206e-18,4
30,25,15,1.376579301280036e-09,7.011223436317745e-19,7
30,25,16,1.957160166350567e-10,2.737601619915427e-20,4
30,25,17,9.937138125586833e-10,5.15911744276068e-19,5
30,25,18,5.021474923478172e-10,1.723146647329314e-19,3
30,25,19,5.40519203539966e-10,1.995449224787592e-19,3
30,25,20,2.525469806801505e-10,3.194768689867552e-20,2
30,25,21,4.794396505518998e-10,2.036257874724137e-19,3
30,25,22,1.2417080090817e-11,1.541838779817639e-22,1
30,25,23,4.746227951228819e-10,1.531022586081786e-19,3
30,25,24,1.413172968161532e-09,6.914450553842815e-19,7
30,25,25,3.772161404426564e-10,6.133891599132192e-20,5
30,25,26,0,0,0
30,25,27,4.464725334328717e-09,9.78930112503601e-18,4
30,25,28,0,0,0
30,25,29,1.583158196450362e-09,1.993252188696629e-18,4
30,25,30,2.160993532379332e-09,2.326401773978383e-18,3
